name,full_name,stars,forks,watchers,open_issues,size,has_wiki,has_projects,has_downloads,is_fork,archived,created_at,updated_at,pushed_at,language,license,subscribers_count,contributors_count,commits_count,readme_size
mkcert,FiloSottile/mkcert,53315,2801,53315,154,1799,0,0,1,0,0,2018-06-25T05:33:03Z,2025-05-04T05:16:32Z,2024-08-13T13:37:46Z,Go,bsd-3-clause,30,30,30,6507
openpilot,commaai/openpilot,53308,9682,53308,169,1177125,1,1,1,0,0,2016-11-24T01:33:30Z,2025-05-04T06:53:27Z,2025-05-04T07:06:32Z,Python,mit,30,30,30,6907
uBlock,gorhill/uBlock,53146,3472,53146,16,157268,1,1,1,0,0,2015-04-01T17:51:11Z,2025-05-04T03:50:47Z,2025-05-02T18:45:20Z,JavaScript,gpl-3.0,30,30,30,9625
normalize.css,necolas/normalize.css,53095,10588,53095,83,379,0,0,1,0,0,2011-05-04T10:20:25Z,2025-05-04T06:55:17Z,2024-06-12T20:36:06Z,CSS,mit,30,30,30,3212
requests,psf/requests,52810,9443,52810,278,13160,1,0,1,0,0,2011-02-13T18:38:17Z,2025-05-04T06:54:52Z,2025-05-03T16:39:14Z,Python,apache-2.0,30,30,30,2929
Magisk,topjohnwu/Magisk,52585,13785,52585,48,60993,0,0,1,0,0,2016-09-08T12:42:53Z,2025-05-04T06:56:58Z,2025-05-02T23:40:38Z,C++,gpl-3.0,30,30,30,2929
bat,sharkdp/bat,52402,1289,52402,365,33003,0,0,1,0,0,2018-04-21T10:52:23Z,2025-05-04T07:32:03Z,2025-05-01T11:33:44Z,Rust,apache-2.0,30,30,30,30879
uv,astral-sh/uv,52401,1476,52401,1720,96430,0,1,1,0,0,2023-10-02T20:24:11Z,2025-05-04T07:31:07Z,2025-05-03T23:32:41Z,Rust,apache-2.0,30,30,30,9910
awesome-android-ui,wasabeef/awesome-android-ui,52360,10224,52360,33,871781,1,1,1,0,0,2014-12-24T01:45:03Z,2025-05-04T06:19:13Z,2024-07-06T09:06:23Z,,mit,30,30,30,63638
hackingtool,Z4nzu/hackingtool,52328,5635,52328,58,1367,1,1,1,0,0,2020-04-11T09:21:31Z,2025-05-04T05:53:35Z,2025-03-03T15:17:19Z,Python,mit,30,30,30,12602
minio,minio/minio,52182,5808,52182,49,134243,0,0,1,0,0,2015-01-14T19:23:58Z,2025-05-04T06:41:54Z,2025-04-29T15:35:51Z,Go,agpl-3.0,30,30,30,18742
project-layout,golang-standards/project-layout,52157,5319,52157,94,584,1,1,1,0,0,2017-09-09T16:33:26Z,2025-05-04T03:58:33Z,2025-01-14T03:24:13Z,Makefile,other,30,30,30,15973
zustand,pmndrs/zustand,52049,1667,52049,5,7479,1,1,1,0,0,2019-04-09T09:10:06Z,2025-05-04T07:32:36Z,2025-05-03T17:58:25Z,TypeScript,mit,30,30,30,17404
ripgrep,BurntSushi/ripgrep,52027,2113,52027,178,4980,0,0,1,0,0,2016-03-11T02:02:33Z,2025-05-04T07:14:51Z,2025-04-10T14:55:38Z,Rust,unlicense,30,30,30,21003
rich,Textualize/rich,51905,1827,51905,283,50122,1,1,1,0,0,2019-11-10T15:28:09Z,2025-05-04T05:00:53Z,2025-05-02T16:24:47Z,Python,mit,30,30,30,16893
pi-hole,pi-hole/pi-hole,51708,2812,51708,68,8558,0,1,1,0,0,2014-06-08T15:02:55Z,2025-05-04T05:41:28Z,2025-05-03T20:38:29Z,Shell,other,30,30,30,9369
ionic-framework,ionic-team/ionic-framework,51677,13470,51677,561,1479968,1,0,1,0,0,2013-08-20T23:06:02Z,2025-05-04T06:59:20Z,2025-05-02T23:54:31Z,TypeScript,mit,30,30,30,6157
material-design-icons,google/material-design-icons,51480,9649,51480,353,4099569,0,1,0,0,0,2014-10-08T18:01:28Z,2025-05-03T20:23:40Z,2025-04-11T02:45:57Z,,apache-2.0,30,27,30,7856
Semantic-UI,Semantic-Org/Semantic-UI,51161,4925,51161,1077,113201,1,1,1,0,0,2013-04-08T23:32:04Z,2025-05-03T16:55:41Z,2024-11-27T21:01:48Z,JavaScript,mit,30,30,30,7024
ragflow,infiniflow/ragflow,51104,4844,51104,2002,76265,0,1,1,0,0,2023-12-12T06:13:13Z,2025-05-04T07:28:31Z,2025-05-03T13:09:58Z,TypeScript,apache-2.0,30,30,30,14444
meilisearch,meilisearch/meilisearch,50943,2019,50943,228,72367,0,1,1,0,0,2018-04-23T11:45:28Z,2025-05-04T07:36:32Z,2025-05-04T00:29:55Z,Rust,mit,30,30,30,13298
astro,withastro/astro,50869,2716,50869,215,195471,0,1,1,0,0,2021-03-15T17:19:47Z,2025-05-04T05:40:35Z,2025-05-04T02:16:28Z,TypeScript,other,30,30,30,8422
guava,google/guava,50732,10989,50732,712,558021,1,1,1,0,0,2014-05-29T16:23:17Z,2025-05-04T00:02:34Z,2025-05-01T19:27:42Z,Java,apache-2.0,30,30,30,6337
pdf.js,mozilla/pdf.js,50609,10286,50609,399,158628,1,1,1,0,0,2011-04-26T06:32:03Z,2025-05-04T07:22:28Z,2025-05-01T20:08:03Z,JavaScript,apache-2.0,30,30,30,5195
github-cheat-sheet,tiimgreen/github-cheat-sheet,50591,5313,50591,40,776,0,1,1,0,0,2014-04-12T16:38:42Z,2025-05-04T06:52:50Z,2024-04-15T20:15:56Z,,mit,30,30,30,42306
dive,wagoodman/dive,50553,1872,50553,158,6930,0,1,1,0,0,2018-05-13T15:44:01Z,2025-05-04T03:31:31Z,2025-04-24T01:36:14Z,Go,mit,30,30,30,11701
kotlin,JetBrains/kotlin,50458,5902,50458,182,3914937,0,0,1,0,0,2012-02-13T17:29:58Z,2025-05-04T06:55:02Z,2025-05-04T01:04:48Z,Kotlin,,30,30,30,9328
AFFiNE,toeverything/AFFiNE,50372,3327,50372,166,512151,0,1,1,0,0,2022-07-31T18:45:21Z,2025-05-04T06:29:03Z,2025-05-04T07:40:04Z,TypeScript,other,30,30,30,17251
prettier,prettier/prettier,50367,4494,50367,1452,150315,1,1,1,0,0,2016-11-29T17:13:37Z,2025-05-03T23:30:52Z,2025-05-01T16:07:43Z,JavaScript,mit,30,30,30,3936
Docker-OSX,sickcodes/Docker-OSX,50325,2807,50325,397,13710,1,1,1,0,0,2020-06-04T11:01:37Z,2025-05-04T04:49:44Z,2025-03-30T11:05:11Z,Shell,gpl-3.0,30,30,30,69819
grok-1,xai-org/grok-1,50242,8351,50242,119,1008,1,1,1,0,0,2024-03-17T08:53:38Z,2025-05-03T16:26:00Z,2024-08-30T04:17:25Z,Python,apache-2.0,30,6,9,2145
rclone,rclone/rclone,50130,4474,50130,1139,203543,1,1,1,0,0,2014-03-16T16:19:57Z,2025-05-04T05:16:04Z,2025-05-01T15:49:11Z,Go,mit,30,30,30,9808
awesome-rust,rust-unofficial/awesome-rust,50120,2890,50120,12,7430,0,0,1,0,0,2014-07-17T10:45:10Z,2025-05-04T07:11:54Z,2025-04-27T14:36:09Z,Rust,cc0-1.0,30,30,30,257689
jekyll,jekyll/jekyll,49980,10092,49980,209,69659,1,1,1,0,0,2008-10-20T06:29:03Z,2025-05-04T06:49:07Z,2025-04-24T12:08:02Z,Ruby,mit,30,30,30,5581
segment-anything,facebookresearch/segment-anything,49948,5882,49948,577,18751,0,1,1,0,0,2023-03-23T17:03:03Z,2025-05-04T07:18:52Z,2024-09-18T17:46:55Z,Jupyter Notebook,apache-2.0,30,16,30,9621
llm-course,mlabonne/llm-course,49937,5353,49937,59,7199,1,1,1,0,0,2023-06-17T22:16:25Z,2025-05-04T07:38:35Z,2025-01-22T22:32:51Z,Jupyter Notebook,apache-2.0,30,2,30,53067
core,vuejs/core,49898,8623,49898,1067,34871,0,1,1,0,0,2018-06-12T13:49:36Z,2025-05-04T07:07:56Z,2025-05-02T09:55:24Z,TypeScript,mit,30,30,30,2503
bulma,jgthms/bulma,49739,3948,49739,489,115959,1,1,1,0,0,2016-01-23T23:48:34Z,2025-05-04T07:10:45Z,2025-04-24T14:43:51Z,CSS,mit,30,30,30,14427
trackerslist,ngosang/trackerslist,49695,6647,49695,7,6329,0,0,1,0,0,2016-04-24T11:57:57Z,2025-05-04T06:30:24Z,2025-05-03T22:07:16Z,,gpl-2.0,30,2,30,6488
DefinitelyTyped,DefinitelyTyped/DefinitelyTyped,49674,30384,49674,756,736828,0,1,1,0,0,2012-10-05T16:39:45Z,2025-05-04T07:16:18Z,2025-05-04T03:10:23Z,TypeScript,other,30,30,30,47419
marktext,marktext/marktext,49524,3633,49524,1282,72512,1,1,1,0,0,2017-11-12T16:05:25Z,2025-05-04T06:44:33Z,2024-08-18T21:21:46Z,JavaScript,mit,30,30,30,13392
FFmpeg,FFmpeg/FFmpeg,49523,12595,49523,3,437586,0,0,1,0,0,2011-04-14T14:12:38Z,2025-05-04T06:28:56Z,2025-05-03T16:55:04Z,C,other,30,30,30,1810
etcd,etcd-io/etcd,49234,10061,49234,408,89379,0,0,1,0,0,2013-07-06T21:57:21Z,2025-05-03T20:39:53Z,2025-05-03T10:35:43Z,Go,apache-2.0,30,30,30,9839
Ghost,TryGhost/Ghost,49148,10752,49148,148,348807,0,0,1,0,0,2013-05-04T11:09:13Z,2025-05-04T07:05:34Z,2025-05-04T01:05:18Z,JavaScript,mit,30,30,30,5187
chinese-poetry,chinese-poetry/chinese-poetry,49078,9828,49078,122,242726,1,0,1,0,0,2016-09-02T03:32:25Z,2025-05-04T03:03:50Z,2025-04-02T09:42:19Z,JavaScript,mit,30,30,30,7947
powerlevel10k,romkatv/powerlevel10k,49072,2281,49072,105,71964,0,0,1,0,0,2019-02-24T19:09:45Z,2025-05-04T06:01:41Z,2025-04-29T13:00:59Z,Shell,mit,30,30,30,105112
joplin,laurent22/joplin,49059,5316,49059,510,526408,0,1,1,0,0,2017-01-16T21:49:41Z,2025-05-04T07:31:28Z,2025-05-03T21:55:35Z,TypeScript,other,30,30,30,63588
alist,AlistGo/alist,48952,6637,48952,521,5307,1,1,1,0,0,2020-12-23T17:40:29Z,2025-05-04T07:22:35Z,2025-05-02T08:53:55Z,Go,agpl-3.0,30,30,30,6992
go-ethereum,ethereum/go-ethereum,48864,20829,48864,321,221068,1,1,1,0,0,2013-12-26T13:05:46Z,2025-05-04T03:55:54Z,2025-05-04T02:16:33Z,Go,lgpl-3.0,30,30,30,16138
PaddleOCR,PaddlePaddle/PaddleOCR,48836,8173,48836,94,873665,0,1,1,0,0,2020-05-08T10:38:16Z,2025-05-04T04:22:17Z,2025-04-29T12:39:40Z,Python,apache-2.0,30,30,30,11099
awesome-ios,vsouza/awesome-ios,48810,6889,48810,7,13952,0,0,1,0,0,2014-07-10T16:03:45Z,2025-05-04T06:19:32Z,2025-02-04T14:00:13Z,Swift,mit,30,30,30,368097
ImHex,WerWolv/ImHex,48757,2115,48757,241,43652,0,1,1,0,0,2020-11-10T14:27:00Z,2025-05-04T07:21:12Z,2025-05-01T05:08:24Z,C++,gpl-2.0,30,30,30,18602
cypress,cypress-io/cypress,48594,3284,48594,1394,739133,0,0,1,0,0,2015-03-04T00:46:28Z,2025-05-04T06:57:59Z,2025-05-03T03:02:51Z,TypeScript,mit,30,30,30,3403
starship,starship/starship,48515,2096,48515,865,41681,0,0,1,0,0,2019-04-02T03:23:12Z,2025-05-04T07:03:16Z,2025-05-04T06:49:30Z,Rust,isc,30,30,30,16084
gitea,go-gitea/gitea,48410,5776,48410,2682,304286,0,0,1,0,0,2016-11-01T02:13:26Z,2025-05-04T05:22:12Z,2025-05-04T05:21:34Z,Go,mit,30,30,30,10763
hacker-scripts,NARKOZ/hacker-scripts,48409,6654,48409,69,105,0,0,1,0,0,2015-11-21T19:05:09Z,2025-05-03T23:42:07Z,2023-10-23T21:01:40Z,JavaScript,,30,30,30,3445
appwrite,appwrite/appwrite,48387,4289,48387,767,332613,0,1,1,0,0,2019-04-08T16:36:25Z,2025-05-04T06:57:04Z,2025-05-03T04:30:15Z,TypeScript,bsd-3-clause,30,30,30,17004
hiring-without-whiteboards,poteto/hiring-without-whiteboards,48336,3767,48336,19,3363,0,0,1,0,0,2017-03-15T05:09:01Z,2025-05-04T03:15:15Z,2025-04-14T15:30:34Z,JavaScript,mit,30,30,30,168028
first-contributions,firstcontributions/first-contributions,48224,85633,48224,367,7269,1,1,1,0,0,2016-09-20T14:35:09Z,2025-05-04T07:09:10Z,2025-05-04T06:02:54Z,,mit,30,30,30,25747
mastodon,mastodon/mastodon,48212,7157,48212,4135,295739,0,1,1,0,0,2016-02-22T15:01:25Z,2025-05-04T07:10:21Z,2025-05-04T04:27:01Z,Ruby,agpl-3.0,30,30,30,5274
LLaMA-Factory,hiyouga/LLaMA-Factory,48198,5875,48198,437,48392,1,0,1,0,0,2023-05-28T10:09:12Z,2025-05-04T07:25:55Z,2025-05-03T08:36:52Z,Python,apache-2.0,30,30,30,65540
RxJava,ReactiveX/RxJava,48114,7603,48114,15,143589,1,1,1,0,0,2013-01-08T20:11:48Z,2025-05-04T06:48:59Z,2025-04-29T05:52:50Z,Java,apache-2.0,30,30,30,32144
moment,moment/moment,48076,7061,48076,282,22191,0,1,1,0,0,2011-03-01T02:46:06Z,2025-05-03T21:06:20Z,2024-08-14T17:12:19Z,JavaScript,mit,30,30,30,2468
FreeDomain,DigitalPlatDev/FreeDomain,47977,1003,47977,8,74,1,1,1,0,0,2024-05-30T13:23:00Z,2025-05-04T07:40:07Z,2025-05-01T07:37:33Z,HTML,agpl-3.0,30,1,30,3111
dayjs,iamkun/dayjs,47739,2353,47739,1107,5566,1,1,1,0,0,2018-04-10T09:26:44Z,2025-05-04T04:14:04Z,2025-04-20T09:27:37Z,JavaScript,mit,30,30,30,7965
professional-programming,charlax/professional-programming,47583,3778,47583,1,4974,1,1,1,0,0,2015-11-07T05:07:52Z,2025-05-04T05:54:17Z,2025-04-07T02:06:40Z,Python,mit,30,30,30,163121
LLMs-from-scratch,rasbt/LLMs-from-scratch,47577,6772,47577,1,12309,0,0,1,0,0,2023-07-23T18:15:57Z,2025-05-04T07:15:44Z,2025-04-20T02:16:18Z,Jupyter Notebook,other,30,30,30,13156
awesome-wechat-weapp,justjavac/awesome-wechat-weapp,47427,8769,47427,2,826,0,0,1,0,0,2016-09-22T20:04:48Z,2025-05-04T05:52:06Z,2025-02-20T04:45:43Z,,gpl-3.0,30,30,30,29544
Motrix,agalwood/Motrix,47398,4627,47398,752,69808,1,1,1,0,0,2018-12-18T11:45:05Z,2025-05-04T06:31:24Z,2024-07-11T12:09:20Z,JavaScript,mit,30,30,30,9882
PowerShell,PowerShell/PowerShell,47240,7623,47240,1188,97315,0,1,1,0,0,2016-01-13T23:41:35Z,2025-05-04T05:16:46Z,2025-05-03T23:51:52Z,C#,mit,30,30,30,7765
big-list-of-naughty-strings,minimaxir/big-list-of-naughty-strings,47127,2157,47127,108,330,1,1,1,0,0,2015-08-08T20:57:20Z,2025-05-04T02:34:08Z,2024-04-18T03:26:59Z,Python,mit,30,30,30,4526
100-Days-Of-ML-Code,Avik-Jain/100-Days-Of-ML-Code,47124,10902,47124,62,10955,1,1,1,0,0,2018-07-05T09:11:43Z,2025-05-04T05:13:37Z,2023-12-29T07:57:53Z,,mit,30,6,30,18245
julia,JuliaLang/julia,46949,5583,46949,5071,330144,0,0,1,0,0,2011-04-21T07:01:50Z,2025-05-04T06:48:38Z,2025-05-03T16:33:47Z,Julia,mit,30,30,30,7728
pocketbase,pocketbase/pocketbase,46896,2315,46896,17,109144,0,1,1,0,0,2022-07-05T06:06:21Z,2025-05-04T07:31:08Z,2025-05-03T15:37:13Z,Go,mit,30,30,30,6207
serverless,serverless/serverless,46674,5743,46674,1234,100183,0,0,1,0,0,2015-04-21T03:48:40Z,2025-05-04T06:58:54Z,2025-05-01T21:30:28Z,JavaScript,mit,30,30,30,28241
vllm,vllm-project/vllm,46491,7223,46491,2381,49897,0,1,1,0,0,2023-02-09T11:23:20Z,2025-05-04T07:26:47Z,2025-05-04T02:42:43Z,Python,apache-2.0,30,30,30,11169
design-patterns-for-humans,kamranahmedse/design-patterns-for-humans,46355,5409,46355,16,149,1,1,1,0,0,2017-02-16T21:24:39Z,2025-05-04T06:57:05Z,2024-12-02T04:54:48Z,,,30,30,30,66952
okhttp,square/okhttp,46343,9206,46343,176,56198,0,0,1,0,0,2012-07-23T13:42:55Z,2025-05-04T06:21:06Z,2025-04-30T11:20:51Z,Kotlin,apache-2.0,30,30,30,7853
gogs,gogs/gogs,46306,5027,46306,961,203238,0,0,1,0,0,2014-02-12T01:57:08Z,2025-05-04T04:22:56Z,2025-05-01T17:02:32Z,Go,mit,30,30,30,6397
react,typescript-cheatsheets/react,46232,4197,46232,5,3134,0,0,1,0,0,2018-06-02T04:08:16Z,2025-05-04T05:57:05Z,2025-01-11T19:37:08Z,JavaScript,mit,30,30,30,123628
Projects,karan/Projects,46221,10671,46221,90,1790,0,1,1,0,0,2013-07-04T13:37:27Z,2025-05-04T05:06:43Z,2024-08-14T19:06:05Z,,mit,30,17,30,23171
30-Days-Of-Python,Asabeneh/30-Days-Of-Python,46115,8793,46115,185,8824,1,1,1,0,0,2019-11-19T17:24:16Z,2025-05-04T07:27:56Z,2025-03-19T15:23:18Z,Python,,30,15,30,21645
huginn,huginn/huginn,46059,3969,46059,686,8741,1,1,1,0,0,2013-03-10T06:00:31Z,2025-05-04T05:20:42Z,2025-05-01T21:45:21Z,Ruby,mit,30,30,30,10325
learn-regex,ziishaned/learn-regex,45999,6267,45999,65,1084,1,1,1,0,0,2017-07-22T12:21:03Z,2025-05-04T05:36:12Z,2025-03-27T03:50:12Z,,mit,30,30,30,25345
v2ray-core,v2ray/v2ray-core,45974,8932,45974,7,55130,0,0,1,0,0,2015-09-04T11:42:53Z,2025-05-04T06:25:59Z,2025-04-03T03:42:32Z,Go,mit,30,30,30,1827
x64dbg,x64dbg/x64dbg,45939,2529,45939,597,61491,1,1,1,0,0,2015-04-11T20:48:23Z,2025-05-04T03:16:17Z,2025-04-22T08:08:05Z,C++,other,30,30,30,4866
GPT-SoVITS,RVC-Boss/GPT-SoVITS,45811,5047,45811,849,13219,1,1,1,0,0,2024-01-14T18:05:21Z,2025-05-04T07:32:03Z,2025-04-25T16:42:06Z,Python,mit,30,30,30,17972
awesome-mcp-servers,punkpeye/awesome-mcp-servers,45805,3365,45805,46,2357,1,1,1,0,0,2024-11-30T04:49:10Z,2025-05-04T07:38:43Z,2025-05-04T02:09:13Z,,mit,30,30,30,131105
json,nlohmann/json,45499,6960,45499,105,217298,0,1,1,0,0,2013-07-04T08:47:49Z,2025-05-04T07:05:34Z,2025-05-02T15:17:27Z,C++,mit,30,30,30,112682
pandas,pandas-dev/pandas,45314,18470,45314,3711,367262,0,1,1,0,0,2010-08-24T01:37:33Z,2025-05-04T06:57:56Z,2025-05-03T20:00:53Z,Python,bsd-3-clause,30,30,30,11661
quill,slab/quill,45256,3493,45256,547,18249,0,0,1,0,0,2012-07-30T23:23:18Z,2025-05-04T06:51:31Z,2024-11-30T12:21:23Z,TypeScript,bsd-3-clause,30,30,30,3493
type-challenges,type-challenges/type-challenges,45239,4930,45239,31893,3078,0,1,1,0,0,2020-07-23T14:33:11Z,2025-05-04T05:57:06Z,2025-04-23T00:06:00Z,TypeScript,mit,30,30,30,110175
terraform,hashicorp/terraform,45102,9839,45102,2010,339207,0,0,1,0,0,2014-03-13T22:25:48Z,2025-05-04T06:46:29Z,2025-05-01T13:39:55Z,Go,other,30,30,30,3930
OpenManus,FoundationAgents/OpenManus,45096,7761,45096,571,3776,1,1,1,0,0,2025-03-06T14:08:14Z,2025-05-04T07:34:29Z,2025-04-28T11:32:30Z,Python,mit,30,30,30,7548
pixijs,pixijs/pixijs,45042,4851,45042,454,113654,1,1,1,0,0,2013-01-21T22:40:50Z,2025-05-04T06:55:50Z,2025-05-02T17:19:41Z,TypeScript,mit,30,30,30,4318
query,TanStack/query,44987,3145,44987,114,87492,0,0,1,0,0,2019-09-10T19:23:58Z,2025-05-04T06:43:13Z,2025-05-02T17:41:32Z,TypeScript,mit,30,30,30,3834
architecture-samples,android/architecture-samples,44984,11734,44984,205,13414,1,1,1,0,0,2016-02-05T13:42:07Z,2025-05-04T02:57:27Z,2025-04-30T23:42:58Z,Kotlin,apache-2.0,30,30,30,3564
open-source-ios-apps,dkhamsing/open-source-ios-apps,44849,5533,44849,4,25151,1,0,1,0,0,2015-01-26T23:32:34Z,2025-05-04T06:19:38Z,2025-05-03T12:54:46Z,,cc0-1.0,30,30,30,452970
jest,jestjs/jest,44737,6534,44737,319,307128,1,1,1,0,0,2013-12-10T00:18:04Z,2025-05-04T06:57:53Z,2025-05-02T23:33:00Z,TypeScript,mit,30,30,30,12794
meteor,meteor/meteor,44644,5210,44644,361,137874,1,1,1,0,0,2012-01-19T01:58:17Z,2025-05-04T06:59:50Z,2025-05-03T05:27:36Z,JavaScript,other,30,30,30,3259
Fooocus,lllyasviel/Fooocus,44625,6916,44625,270,34059,0,0,1,0,0,2023-08-09T18:43:40Z,2025-05-04T06:53:15Z,2025-01-24T10:55:35Z,Python,gpl-3.0,30,30,30,33354
AdminLTE,ColorlibHQ/AdminLTE,44540,18198,44540,160,135300,0,1,1,0,0,2013-12-25T02:52:40Z,2025-05-04T03:21:44Z,2025-05-01T03:50:27Z,Astro,mit,30,30,30,2970
htmx,bigskysoftware/htmx,44469,1432,44469,616,97085,0,0,1,0,0,2020-04-13T16:17:51Z,2025-05-04T05:33:58Z,2025-05-01T06:33:10Z,JavaScript,other,30,30,30,3826
PythonDataScienceHandbook,jakevdp/PythonDataScienceHandbook,44402,18288,44402,217,43642,1,1,1,0,0,2016-08-10T14:24:36Z,2025-05-04T07:25:58Z,2024-06-26T19:17:33Z,Jupyter Notebook,mit,30,15,30,3699
awesome-react-components,brillout/awesome-react-components,44326,3595,44326,22,1042,1,1,1,0,0,2016-06-24T15:19:33Z,2025-05-04T07:00:13Z,2024-08-12T13:52:53Z,,cc0-1.0,30,30,30,88592
30-Days-Of-JavaScript,Asabeneh/30-Days-Of-JavaScript,44303,10224,44303,355,124947,1,1,1,0,0,2019-12-23T14:07:40Z,2025-05-04T06:55:20Z,2025-02-11T09:46:11Z,JavaScript,,30,30,30,28673
vaultwarden,dani-garcia/vaultwarden,44116,2090,44116,29,10582,1,0,1,0,0,2018-02-17T22:40:20Z,2025-05-04T07:29:23Z,2025-05-01T15:40:26Z,Rust,agpl-3.0,30,30,30,10990
zx,google/zx,44033,1137,44033,12,3079,0,1,1,0,0,2021-05-05T05:50:01Z,2025-05-03T18:21:44Z,2025-05-03T15:29:30Z,JavaScript,apache-2.0,30,30,30,1085
autogen,microsoft/autogen,44003,6640,44003,540,144786,0,1,1,0,0,2023-08-18T11:43:45Z,2025-05-04T07:20:15Z,2025-05-02T22:57:07Z,Python,cc-by-4.0,30,30,30,14295
hyper,vercel/hyper,43926,3529,43926,1014,24532,0,0,1,0,0,2016-07-01T06:01:21Z,2025-05-04T06:52:03Z,2024-08-14T03:32:57Z,TypeScript,mit,30,30,30,5283
maybe,maybe-finance/maybe,43906,3175,43906,46,5785,1,1,1,0,0,2024-01-01T22:23:46Z,2025-05-04T04:25:04Z,2025-05-02T19:21:48Z,Ruby,agpl-3.0,30,30,30,3382
discourse,discourse/discourse,43892,8518,43892,72,732089,0,0,1,0,0,2013-01-12T00:25:55Z,2025-05-04T05:43:44Z,2025-05-04T07:31:16Z,Ruby,gpl-2.0,30,30,30,7422
lazydocker,jesseduffield/lazydocker,43825,1379,43825,202,28730,0,1,1,0,0,2019-05-18T08:53:50Z,2025-05-04T06:04:45Z,2024-12-22T10:43:30Z,Go,mit,30,30,30,22742
parcel,parcel-bundler/parcel,43809,2267,43809,592,59623,0,1,1,0,0,2017-08-07T16:36:47Z,2025-05-04T07:05:38Z,2025-05-03T16:52:57Z,JavaScript,mit,30,30,30,5701
jadx,skylot/jadx,43804,5056,43804,415,23480,1,0,1,0,0,2013-03-18T17:08:21Z,2025-05-04T06:18:29Z,2025-05-03T20:56:30Z,Java,apache-2.0,30,30,30,16120
fuels-ts,FuelLabs/fuels-ts,43801,1373,43801,90,61937,0,1,1,0,0,2021-09-03T18:11:03Z,2025-04-30T21:25:24Z,2025-05-02T23:01:10Z,TypeScript,apache-2.0,30,30,30,4424
fuels-rs,FuelLabs/fuels-rs,43797,1349,43797,101,18956,0,1,1,0,0,2021-10-31T22:33:54Z,2025-04-30T21:25:25Z,2025-05-02T16:42:40Z,Rust,apache-2.0,30,30,30,3054
kubernetes-the-hard-way,kelseyhightower/kubernetes-the-hard-way,43752,14740,43752,9,711,1,1,1,0,0,2016-07-07T14:15:27Z,2025-05-04T01:39:34Z,2025-04-10T06:11:47Z,,apache-2.0,30,30,30,2624
open-source-mac-os-apps,serhii-londar/open-source-mac-os-apps,43738,2363,43738,118,5504,1,1,1,0,0,2017-11-03T02:35:33Z,2025-05-04T06:19:52Z,2025-04-26T22:41:38Z,,cc0-1.0,30,30,30,271026
lx-music-desktop,lyswhut/lx-music-desktop,43706,6216,43706,876,69267,0,0,1,0,0,2019-08-14T14:31:08Z,2025-05-04T07:31:01Z,2025-05-03T03:24:29Z,TypeScript,apache-2.0,30,15,30,9564
frontend-dev-bookmarks,dypsilon/frontend-dev-bookmarks,43705,5106,43705,124,1048,0,1,1,0,0,2013-06-22T13:23:55Z,2025-05-04T06:19:58Z,2024-05-21T10:56:58Z,,,30,30,30,12762
awesome-java,akullpp/awesome-java,43617,7479,43617,7,2274,1,1,1,0,0,2014-07-09T10:12:43Z,2025-05-04T06:20:09Z,2025-03-07T22:07:58Z,,other,30,30,30,114019
CppCoreGuidelines,isocpp/CppCoreGuidelines,43617,5479,43617,256,26709,0,1,1,0,0,2015-08-19T20:22:52Z,2025-05-04T06:52:08Z,2025-04-15T18:02:47Z,CSS,other,30,30,30,4133
TensorFlow-Examples,aymericdamien/TensorFlow-Examples,43615,14894,43615,224,10242,1,1,1,0,0,2015-11-11T14:21:19Z,2025-05-03T22:08:13Z,2024-07-26T19:46:13Z,Jupyter Notebook,other,30,30,30,22407
anything-llm,Mintplex-Labs/anything-llm,43597,4266,43597,270,46267,1,1,1,0,0,2023-06-04T02:29:14Z,2025-05-04T07:15:37Z,2025-05-03T00:22:00Z,JavaScript,mit,30,30,30,16280
build-web-application-with-golang,astaxie/build-web-application-with-golang,43547,10619,43547,133,38293,1,1,1,0,0,2012-08-02T11:49:35Z,2025-05-03T16:25:51Z,2024-05-12T00:47:46Z,Go,bsd-3-clause,30,30,30,1665
babel,babel/babel,43547,5709,43547,763,131639,0,1,1,0,0,2014-09-28T13:38:23Z,2025-05-04T05:19:03Z,2025-05-03T16:39:17Z,TypeScript,mit,30,30,30,8050
retrofit,square/retrofit,43465,7314,43465,158,5341,1,0,1,0,0,2010-09-06T21:39:43Z,2025-05-03T16:18:14Z,2025-05-02T14:17:10Z,HTML,apache-2.0,30,30,30,1769
brew,Homebrew/brew,43450,10183,43450,86,98093,0,0,1,0,0,2016-03-06T05:08:38Z,2025-05-04T07:32:42Z,2025-05-04T04:47:32Z,Ruby,bsd-2-clause,30,30,30,8660
text-generation-webui,oobabooga/text-generation-webui,43446,5599,43446,2531,30108,1,1,1,0,0,2022-12-21T04:17:37Z,2025-05-04T05:37:34Z,2025-05-03T13:51:58Z,Python,agpl-3.0,30,30,30,23764
dbeaver,dbeaver/dbeaver,43393,3692,43393,2979,194062,1,1,1,0,0,2015-10-21T08:26:28Z,2025-05-04T07:19:52Z,2025-05-02T15:09:49Z,Java,apache-2.0,30,30,30,6171
servers,modelcontextprotocol/servers,43303,4780,43303,649,3119,0,0,1,0,0,2024-11-19T01:10:17Z,2025-05-04T07:37:37Z,2025-05-03T15:33:40Z,JavaScript,mit,30,30,30,97392
